onset	duration	trial_type	response_time
8.3692	0.7489	cue_neutral	n/a
8.3692	2.7468	anticipation_neutral	n/a
9.1207	1.9978	isi_neutral	n/a
11.1186	0.2633	target	0.2501
11.6394	0.9796	feedback_positive_neutral	n/a
15.1198	0.7488	cue_reward	n/a
15.1198	3.749	anticipation_reward	n/a
15.8689	3.0002	isi_reward	n/a
18.8691	0.1633	target	n/a
19.4013	0.9841	feedback_negative_reward	n/a
28.8864	0.7492	cue_reward	n/a
28.8864	2.2489	anticipation_reward	n/a
29.6358	1.4998	isi_reward	n/a
31.1356	0.2133	target	n/a
31.6442	0.9918	feedback_negative_reward	n/a
35.6373	0.7478	cue_reward	n/a
35.6373	2.748	anticipation_reward	n/a
36.3852	2.0003	isi_reward	n/a
38.3856	0.2633	target	0.2506
38.9032	0.9828	feedback_positive_reward	n/a
47.3862	0.7491	cue_reward	n/a
47.3862	2.2495	anticipation_reward	n/a
48.1355	1.5004	isi_reward	n/a
49.6359	0.2633	target	0.2616
50.1654	0.987	feedback_positive_reward	n/a
54.1532	0.7489	cue_neutral	n/a
54.1532	2.2489	anticipation_neutral	n/a
54.9024	1.5	isi_neutral	n/a
56.4024	0.2133	target	n/a
56.9177	0.9853	feedback_negative_neutral	n/a
59.9034	0.749	cue_reward	n/a
59.9034	3.2489	anticipation_reward	n/a
60.6527	2.4999	isi_reward	n/a
63.1526	0.2467	target	0.2334
63.6763	0.9768	feedback_positive_reward	n/a
67.6535	0.7486	cue_neutral	n/a
67.6535	3.2492	anticipation_neutral	n/a
68.4024	2.5006	isi_neutral	n/a
70.9031	0.2467	target	0.2333
71.4349	0.9844	feedback_positive_neutral	n/a
78.42	0.749	cue_neutral	n/a
78.42	3.2498	anticipation_neutral	n/a
79.1692	2.5008	isi_neutral	n/a
81.6701	0.2133	target	n/a
82.195	0.9912	feedback_negative_neutral	n/a
89.1867	0.7491	cue_reward	n/a
89.1867	3.7494	anticipation_reward	n/a
89.9361	3.0002	isi_reward	n/a
92.9363	0.23	target	0.217
93.4698	0.9833	feedback_positive_reward	n/a
102.9536	0.7493	cue_reward	n/a
102.9536	2.2493	anticipation_reward	n/a
103.7031	1.5	isi_reward	n/a
105.2032	0.23	target	0.2169
105.7153	0.9883	feedback_positive_reward	n/a
108.7041	0.7486	cue_reward	n/a
108.7041	2.7488	anticipation_reward	n/a
109.4529	2.0002	isi_reward	n/a
111.4532	0.2133	target	n/a
111.9682	0.9851	feedback_negative_reward	n/a
116.4536	0.7492	cue_reward	n/a
116.4536	2.7497	anticipation_reward	n/a
117.203	2.0005	isi_reward	n/a
119.2036	0.23	target	0.2167
119.7266	0.9771	feedback_positive_reward	n/a
124.2038	0.7492	cue_neutral	n/a
124.2038	2.2493	anticipation_neutral	n/a
124.9532	1.5001	isi_neutral	n/a
126.4535	0.23	target	0.2173
126.9842	0.9861	feedback_positive_neutral	n/a
129.9705	0.7495	cue_neutral	n/a
129.9705	2.2493	anticipation_neutral	n/a
130.7203	1.4998	isi_neutral	n/a
132.2202	0.2133	target	0.2004
132.7263	0.9943	feedback_positive_neutral	n/a
135.7211	0.7485	cue_neutral	n/a
135.7211	2.2489	anticipation_neutral	n/a
136.4699	1.5004	isi_neutral	n/a
137.9703	0.2133	target	0.2003
138.4927	0.9941	feedback_positive_neutral	n/a
141.4873	0.7492	cue_neutral	n/a
141.4873	2.2498	anticipation_neutral	n/a
142.2368	1.5006	isi_neutral	n/a
143.7374	0.1967	target	n/a
144.2623	0.9913	feedback_negative_neutral	n/a
150.2542	0.7491	cue_neutral	n/a
150.2542	2.2495	anticipation_neutral	n/a
151.0034	1.5004	isi_neutral	n/a
152.5039	0.2133	target	0.2006
153.0331	0.9873	feedback_positive_neutral	n/a
156.0209	0.7494	cue_reward	n/a
156.0209	2.2494	anticipation_reward	n/a
156.7706	1.5	isi_reward	n/a
158.2707	0.2133	target	n/a
158.7858	0.9853	feedback_negative_reward	n/a
161.7716	0.7486	cue_reward	n/a
161.7716	3.2488	anticipation_reward	n/a
162.5204	2.5002	isi_reward	n/a
165.0206	0.23	target	0.2169
165.5378	0.9829	feedback_positive_reward	n/a
170.5212	0.749	cue_reward	n/a
170.5212	2.2496	anticipation_reward	n/a
171.2704	1.5006	isi_reward	n/a
172.7711	0.23	target	0.2166
173.3	0.9873	feedback_positive_reward	n/a
176.2878	0.7491	cue_neutral	n/a
176.2878	2.2494	anticipation_neutral	n/a
177.0371	1.5003	isi_neutral	n/a
178.5375	0.2133	target	n/a
179.0693	0.9848	feedback_negative_neutral	n/a
183.0545	0.7496	cue_neutral	n/a
183.0545	2.2494	anticipation_neutral	n/a
183.8044	1.4998	isi_neutral	n/a
185.3042	0.23	target	0.2169
185.8218	0.9828	feedback_positive_neutral	n/a
189.805	0.7488	cue_neutral	n/a
189.805	2.249	anticipation_neutral	n/a
190.5541	1.5002	isi_neutral	n/a
192.0543	0.23	target	0.2169
192.5628	0.9915	feedback_positive_neutral	n/a
200.5548	0.7491	cue_neutral	n/a
200.5548	3.2498	anticipation_neutral	n/a
201.3041	2.5007	isi_neutral	n/a
203.8048	0.2133	target	0.1997
204.327	0.9942	feedback_positive_neutral	n/a
209.3216	0.7491	cue_reward	n/a
209.3216	2.7493	anticipation_reward	n/a
210.0709	2.0002	isi_reward	n/a
212.0712	0.2133	target	n/a
212.5799	0.9915	feedback_negative_reward	n/a
219.0717	0.7495	cue_reward	n/a
219.0717	2.7496	anticipation_reward	n/a
219.8215	2.0001	isi_reward	n/a
221.8216	0.23	target	0.2161
222.3598	0.9782	feedback_positive_reward	n/a
228.8389	0.749	cue_reward	n/a
228.8389	2.249	anticipation_reward	n/a
229.5881	1.5	isi_reward	n/a
231.0882	0.23	target	n/a
231.6089	0.979	feedback_negative_reward	n/a
234.5888	0.7487	cue_neutral	n/a
234.5888	3.7489	anticipation_neutral	n/a
235.3378	3.0002	isi_neutral	n/a
238.3381	0.2467	target	0.2339
238.8547	0.9837	feedback_positive_neutral	n/a
243.3386	0.7491	cue_reward	n/a
243.3386	2.2496	anticipation_reward	n/a
244.088	1.5005	isi_reward	n/a
245.5886	0.2467	target	0.2336
246.1188	0.9864	feedback_positive_reward	n/a
249.1053	0.7496	cue_neutral	n/a
249.1053	2.7498	anticipation_neutral	n/a
249.8551	2.0002	isi_neutral	n/a
251.8554	0.23	target	0.2164
252.3837	0.988	feedback_positive_neutral	n/a
256.8725	0.7486	cue_neutral	n/a
256.8725	2.249	anticipation_neutral	n/a
257.6213	1.5004	isi_neutral	n/a
259.1218	0.23	target	n/a
259.6306	0.9916	feedback_negative_neutral	n/a
262.6227	0.7487	cue_neutral	n/a
262.6227	3.2493	anticipation_neutral	n/a
263.3715	2.5006	isi_neutral	n/a
265.8722	0.2467	target	0.2332
266.4008	0.9877	feedback_positive_neutral	n/a
271.389	0.7491	cue_neutral	n/a
271.389	2.2496	anticipation_neutral	n/a
272.1383	1.5006	isi_neutral	n/a
273.639	0.2467	target	0.2334
274.1675	0.9877	feedback_positive_neutral	n/a
278.1558	0.7494	cue_neutral	n/a
278.1558	2.2492	anticipation_neutral	n/a
278.9055	1.4998	isi_neutral	n/a
280.4054	0.23	target	0.2173
280.9125	0.9933	feedback_positive_neutral	n/a
288.9063	0.7491	cue_reward	n/a
288.9063	3.7494	anticipation_reward	n/a
289.6556	3.0003	isi_reward	n/a
292.6559	0.23	target	0.2169
293.1839	0.9883	feedback_positive_reward	n/a
297.6731	0.7486	cue_reward	n/a
297.6731	2.2488	anticipation_reward	n/a
298.4219	1.5002	isi_reward	n/a
299.9222	0.2133	target	n/a
300.4326	0.9897	feedback_negative_reward	n/a
303.4228	0.749	cue_neutral	n/a
303.4228	2.2496	anticipation_neutral	n/a
304.172	1.5006	isi_neutral	n/a
305.6727	0.23	target	0.2167
306.2061	0.983	feedback_positive_neutral	n/a
312.1895	0.7491	cue_neutral	n/a
312.1895	2.2494	anticipation_neutral	n/a
312.9388	1.5003	isi_neutral	n/a
314.4392	0.23	target	0.2167
314.9462	0.9929	feedback_positive_neutral	n/a
317.9396	0.7494	cue_reward	n/a
317.9396	2.7495	anticipation_reward	n/a
318.6893	2.0001	isi_reward	n/a
320.6894	0.2133	target	0.2001
321.2174	0.9885	feedback_positive_reward	n/a
325.7068	0.7486	cue_reward	n/a
325.7068	3.2489	anticipation_reward	n/a
326.4556	2.5003	isi_reward	n/a
328.956	0.2133	target	0.2003
329.4847	0.9879	feedback_positive_reward	n/a
333.473	0.7491	cue_reward	n/a
333.473	3.7494	anticipation_reward	n/a
334.2223	3.0003	isi_reward	n/a
337.2227	0.1967	target	n/a
337.7346	0.9891	feedback_negative_reward	n/a
343.2232	0.7491	cue_reward	n/a
