onset	duration	trial_type	response_time
8.38	0.7491	cue_reward	n/a
8.38	2.749	anticipation_reward	n/a
9.1294	1.9999	isi_reward	n/a
11.1294	0.2633	target	0.2506
11.6499	0.9798	feedback_positive_reward	n/a
15.1301	0.749	cue_reward	n/a
15.1301	2.7491	anticipation_reward	n/a
15.8793	2.0001	isi_reward	n/a
17.8795	0.1633	target	0.1499
18.4078	0.9885	feedback_positive_reward	n/a
22.8969	0.749	cue_reward	n/a
22.8969	2.2491	anticipation_reward	n/a
23.6462	1.5001	isi_reward	n/a
25.1463	0.13	target	n/a
25.6624	0.9841	feedback_negative_reward	n/a
31.647	0.7487	cue_neutral	n/a
31.647	2.2492	anticipation_neutral	n/a
32.3959	1.5005	isi_neutral	n/a
33.8965	0.18	target	n/a
34.4248	0.9884	feedback_negative_neutral	n/a
37.4139	0.749	cue_neutral	n/a
37.4139	3.2491	anticipation_neutral	n/a
38.1631	2.5001	isi_neutral	n/a
40.6633	0.23	target	0.2168
41.1899	0.9899	feedback_positive_neutral	n/a
46.1806	0.749	cue_reward	n/a
46.1806	2.7491	anticipation_reward	n/a
46.9299	2.0001	isi_reward	n/a
48.9301	0.23	target	0.2168
49.4603	0.9865	feedback_positive_reward	n/a
53.9472	0.7492	cue_reward	n/a
53.9472	3.7493	anticipation_reward	n/a
54.6966	3.0002	isi_reward	n/a
57.6968	0.18	target	n/a
58.2304	0.9831	feedback_negative_reward	n/a
62.714	0.7491	cue_neutral	n/a
62.714	2.2489	anticipation_neutral	n/a
63.4636	1.4997	isi_neutral	n/a
64.9634	0.2133	target	n/a
65.477	0.9863	feedback_negative_neutral	n/a
68.464	0.7492	cue_neutral	n/a
68.464	2.7493	anticipation_neutral	n/a
69.2134	2.0001	isi_neutral	n/a
71.2136	0.2467	target	n/a
71.7196	0.9942	feedback_negative_neutral	n/a
75.2143	0.749	cue_reward	n/a
75.2143	2.2489	anticipation_reward	n/a
75.9635	1.4999	isi_reward	n/a
77.4635	0.28	target	0.2671
77.9788	0.9847	feedback_positive_reward	n/a
81.9642	0.7496	cue_neutral	n/a
81.9642	2.2493	anticipation_neutral	n/a
82.714	1.4997	isi_neutral	n/a
84.2138	0.28	target	n/a
84.752	0.978	feedback_negative_neutral	n/a
88.7308	0.7491	cue_neutral	n/a
88.7308	2.7495	anticipation_neutral	n/a
89.4801	2.0004	isi_neutral	n/a
91.4806	0.3133	target	0.3
92.0141	0.9829	feedback_positive_neutral	n/a
98.4977	0.7491	cue_neutral	n/a
98.4977	2.2493	anticipation_neutral	n/a
99.247	1.5001	isi_neutral	n/a
100.7473	0.3133	target	0.3001
101.2698	0.994	feedback_positive_neutral	n/a
104.265	0.7485	cue_neutral	n/a
104.265	2.2484	anticipation_neutral	n/a
105.0138	1.4999	isi_neutral	n/a
106.5138	0.28	target	0.2667
107.0197	0.9943	feedback_positive_neutral	n/a
110.0145	0.7491	cue_reward	n/a
110.0145	2.2492	anticipation_reward	n/a
110.7639	1.5001	isi_reward	n/a
112.264	0.28	target	0.2669
112.7924	0.9885	feedback_positive_reward	n/a
115.7813	0.7491	cue_reward	n/a
115.7813	2.7492	anticipation_reward	n/a
116.5306	2.0001	isi_reward	n/a
118.5308	0.2467	target	0.2336
119.0602	0.9873	feedback_positive_reward	n/a
123.5481	0.749	cue_reward	n/a
123.5481	2.249	anticipation_reward	n/a
124.2973	1.5001	isi_reward	n/a
125.7975	0.2467	target	0.2338
126.32	0.9943	feedback_positive_reward	n/a
129.3147	0.7492	cue_reward	n/a
129.3147	2.2491	anticipation_reward	n/a
130.0641	1.4999	isi_reward	n/a
131.5641	0.2133	target	0.2001
132.0697	0.9945	feedback_positive_reward	n/a
136.0649	0.749	cue_reward	n/a
136.0649	3.2491	anticipation_reward	n/a
136.8142	2.5002	isi_reward	n/a
139.3144	0.2133	target	0.2002
139.8202	0.9941	feedback_positive_reward	n/a
143.815	0.7488	cue_reward	n/a
143.815	2.249	anticipation_reward	n/a
144.5641	1.5002	isi_reward	n/a
146.0644	0.18	target	n/a
146.5925	0.9888	feedback_negative_reward	n/a
154.5817	0.7489	cue_reward	n/a
154.5817	2.7492	anticipation_reward	n/a
155.3308	2.0003	isi_reward	n/a
157.3312	0.1967	target	n/a
157.8538	0.9945	feedback_negative_reward	n/a
161.3484	0.7491	cue_reward	n/a
161.3484	2.249	anticipation_reward	n/a
162.0977	1.5	isi_reward	n/a
163.5978	0.2133	target	n/a
164.1039	0.9941	feedback_negative_reward	n/a
167.0984	0.7492	cue_neutral	n/a
167.0984	3.7493	anticipation_neutral	n/a
167.8479	3.0001	isi_neutral	n/a
170.8481	0.23	target	0.2168
171.375	0.9898	feedback_positive_neutral	n/a
180.8653	0.749	cue_reward	n/a
180.8653	2.249	anticipation_reward	n/a
181.6146	1.5	isi_reward	n/a
183.1146	0.23	target	0.2168
183.6337	0.9813	feedback_positive_reward	n/a
186.6151	0.7494	cue_neutral	n/a
186.6151	2.2497	anticipation_neutral	n/a
187.3647	1.5003	isi_neutral	n/a
188.8651	0.2133	target	n/a
189.394	0.98740000000000006	feedback_negative_neutral	n/a
192.3819	0.7493	cue_neutral	n/a
192.3819	3.2492	anticipation_neutral	n/a
193.1314	2.4999	isi_neutral	n/a
195.6314	0.23	target	0.2171
196.164	0.9844	feedback_positive_neutral	n/a
200.1488	0.7491	cue_neutral	n/a
200.1488	3.7491	anticipation_neutral	n/a
200.8982	3	isi_neutral	n/a
203.8982	0.23	target	n/a
204.4098	0.9885	feedback_negative_neutral	n/a
213.8988	0.7492	cue_neutral	n/a
213.8988	2.2493	anticipation_neutral	n/a
214.6483	1.5001	isi_neutral	n/a
216.1485	0.2467	target	n/a
216.6757	0.9895	feedback_negative_neutral	n/a
222.6657	0.7489	cue_reward	n/a
222.6657	2.75	anticipation_reward	n/a
223.4148	2.0012	isi_reward	n/a
225.4161	0.2633	target	0.2494
225.949	0.9829	feedback_positive_reward	n/a
229.4325	0.7489	cue_neutral	n/a
229.4325	2.2493	anticipation_neutral	n/a
230.1816	1.5004	isi_neutral	n/a
231.6821	0.2633	target	0.2502
232.2122	0.9865	feedback_positive_neutral	n/a
235.1993	0.7491	cue_reward	n/a
235.1993	2.2493	anticipation_reward	n/a
235.9486	1.5002	isi_reward	n/a
237.4489	0.2467	target	0.2337
237.9722	0.9931	feedback_positive_reward	n/a
241.9658	0.7492	cue_reward	n/a
241.9658	2.7495	anticipation_reward	n/a
242.7153	2.0003	isi_reward	n/a
244.7157	0.2467	target	0.2335
245.2381	0.9941	feedback_positive_reward	n/a
248.7327	0.749	cue_neutral	n/a
248.7327	2.2492	anticipation_neutral	n/a
249.482	1.5002	isi_neutral	n/a
250.9823	0.23	target	0.2168
251.506	0.993	feedback_positive_neutral	n/a
259.4996	0.7487	cue_neutral	n/a
259.4996	2.2491	anticipation_neutral	n/a
260.2485	1.5004	isi_neutral	n/a
261.749	0.23	target	0.2168
262.2713	0.9943	feedback_positive_neutral	n/a
266.2663	0.749	cue_neutral	n/a
266.2663	2.2492	anticipation_neutral	n/a
267.0155	1.5002	isi_neutral	n/a
268.5158	0.2133	target	0.2003
269.0379	0.9945	feedback_positive_neutral	n/a
272.0329	0.7491	cue_reward	n/a
272.0329	2.7492	anticipation_reward	n/a
272.7823	2.0001	isi_reward	n/a
274.7825	0.2133	target	0.2002
275.3064	0.9927	feedback_positive_reward	n/a
278.7995	0.7493	cue_reward	n/a
278.7995	2.2494	anticipation_reward	n/a
279.549	1.5002	isi_reward	n/a
281.0492	0.1967	target	n/a
281.5807	0.985	feedback_negative_reward	n/a
287.5664	0.7491	cue_neutral	n/a
287.5664	2.2493	anticipation_neutral	n/a
288.3157	1.5002	isi_neutral	n/a
289.816	0.2133	target	n/a
290.3446	0.9879	feedback_negative_neutral	n/a
294.3332	0.7491	cue_reward	n/a
294.3332	2.2494	anticipation_reward	n/a
295.0825	1.5002	isi_reward	n/a
296.5828	0.23	target	0.2167
297.1161	0.9832	feedback_positive_reward	n/a
300.0999	0.7488	cue_reward	n/a
300.0999	3.7492	anticipation_reward	n/a
300.8489	3.0004	isi_reward	n/a
303.8494	0.23	target	0.2168
304.3777	0.9881	feedback_positive_reward	n/a
309.8666	0.7492	cue_neutral	n/a
309.8666	3.2493	anticipation_neutral	n/a
310.616	2.5002	isi_neutral	n/a
313.1163	0.2133	target	n/a
313.6317	0.9844	feedback_negative_neutral	n/a
320.6167	0.7492	cue_reward	n/a
320.6167	3.2493	anticipation_reward	n/a
321.3661	2.5001	isi_reward	n/a
323.8663	0.23	target	0.2169
324.4054	0.9775	feedback_positive_reward	n/a
333.3837	0.749	cue_reward	n/a
333.3837	2.2491	anticipation_reward	n/a
334.1329	1.5002	isi_reward	n/a
335.6331	0.23	target	n/a
336.1699	0.9794	feedback_negative_reward	n/a
339.1503	0.749	cue_neutral	n/a
339.1503	2.7493	anticipation_neutral	n/a
339.8996	2.0002	isi_neutral	n/a
341.8999	0.2467	target	0.2335
342.4324	0.984	feedback_positive_neutral	n/a
346.9168	0.7494	cue_reward	n/a
346.9168	2.7492	anticipation_reward	n/a
347.6664	1.9999	isi_reward	n/a
349.6664	0.2467	target	0.2334
350.1976	0.9853	feedback_positive_reward	n/a
353.6834	0.7494	cue_neutral	n/a
353.6834	2.2493	anticipation_neutral	n/a
354.4331	1.4999	isi_neutral	n/a
355.9331	0.23	target	n/a
356.4495	0.9839	feedback_negative_neutral	n/a
362.4337	0.7491	cue_neutral	n/a
362.4337	3.7495	anticipation_neutral	n/a
363.1831	3.0004	isi_neutral	n/a
366.1835	0.2467	target	0.2335
366.6952	0.988	feedback_positive_neutral	n/a
372.184	0.7491	cue_neutral	n/a
372.184	2.2492	anticipation_neutral	n/a
372.9333	1.5001	isi_neutral	n/a
374.4335	0.2467	target	0.2336
374.9622	0.9879	feedback_positive_neutral	n/a
382.9506	0.7492	cue_neutral	n/a
382.9506	2.7492	anticipation_neutral	n/a
383.7	2	isi_neutral	n/a
385.7001	0.23	target	n/a
386.2091	0.9912	feedback_negative_neutral	n/a
389.7008	0.7491	cue_neutral	n/a
389.7008	3.2489	anticipation_neutral	n/a
390.4502	2.4998	isi_neutral	n/a
392.9501	0.2467	target	n/a
393.4563	0.9941	feedback_negative_neutral	n/a
397.4509	0.7489	cue_neutral	n/a
397.4509	2.2493	anticipation_neutral	n/a
398.2	1.5004	isi_neutral	n/a
399.7005	0.2633	target	0.25
400.2265	0.9906	feedback_positive_neutral	n/a
404.2176	0.7489	cue_reward	n/a
404.2176	3.7493	anticipation_reward	n/a
404.9667	3.0005	isi_reward	n/a
407.9673	0.2633	target	0.2503
408.5027	0.9811	feedback_positive_reward	n/a
412.9844	0.7491	cue_neutral	n/a
412.9844	2.2495	anticipation_neutral	n/a
413.7337	1.5004	isi_neutral	n/a
415.2342	0.2467	target	n/a
415.7614	0.9892	feedback_negative_neutral	n/a
418.7512	0.7491	cue_reward	n/a
418.7512	3.7492	anticipation_reward	n/a
419.5005	3.0002	isi_reward	n/a
422.5007	0.2633	target	0.2502
423.0394	0.978	feedback_positive_reward	n/a
432.5177	0.7493	cue_neutral	n/a
432.5177	3.2494	anticipation_neutral	n/a
433.2672	2.5001	isi_neutral	n/a
435.7675	0.2633	target	0.2502
436.2995	0.9848	feedback_positive_neutral	n/a
440.2847	0.7488	cue_reward	n/a
440.2847	2.7492	anticipation_reward	n/a
441.0338	2.0004	isi_reward	n/a
443.0343	0.2467	target	0.2339
443.5578	0.9931	feedback_positive_reward	n/a
