onset	duration	trial_type	response_time
8.379	0.7494	cue_neutral	n/a
8.379	3.7494	anticipation_neutral	n/a
9.1288	3	isi_neutral	n/a
12.1289	0.2633	target	0.2503
12.6669	0.9789	feedback_positive_neutral	n/a
20.1459	0.7493	cue_neutral	n/a
20.1459	2.7494	anticipation_neutral	n/a
20.8954	2.0002	isi_neutral	n/a
22.8956	0.1633	target	n/a
23.4103	0.9856	feedback_negative_neutral	n/a
31.8963	0.7491	cue_reward	n/a
31.8963	3.7493	anticipation_reward	n/a
32.6456	3.0002	isi_reward	n/a
35.6459	0.2133	target	n/a
36.1707	0.9917	feedback_negative_reward	n/a
40.6631	0.7496	cue_reward	n/a
40.6631	2.2492	anticipation_reward	n/a
41.413	1.4996	isi_reward	n/a
42.9126	0.2633	target	0.2496
43.4463	0.9829	feedback_positive_reward	n/a
47.4299	0.7491	cue_reward	n/a
47.4299	2.2492	anticipation_reward	n/a
48.1792	1.5001	isi_reward	n/a
49.6794	0.2633	target	0.25
50.1923	0.9868	feedback_positive_reward	n/a
56.1799	0.7492	cue_neutral	n/a
56.1799	2.2494	anticipation_neutral	n/a
56.9293	1.5002	isi_neutral	n/a
58.4296	0.2133	target	n/a
58.9447	0.9848	feedback_negative_neutral	n/a
64.93	0.7491	cue_neutral	n/a
64.93	2.7493	anticipation_neutral	n/a
65.6794	2.0002	isi_neutral	n/a
67.6796	0.2467	target	0.2336
68.1967	0.9829	feedback_positive_neutral	n/a
71.6797	0.7493	cue_reward	n/a
71.6797	2.7501	anticipation_reward	n/a
72.4292	2.0008	isi_reward	n/a
74.4301	0.2467	target	0.2335
74.9577	0.9887	feedback_positive_reward	n/a
78.4467	0.7492	cue_neutral	n/a
78.4467	2.2491	anticipation_neutral	n/a
79.1962	1.4999	isi_neutral	n/a
80.6962	0.2133	target	n/a
81.2308	0.9822	feedback_negative_neutral	n/a
85.2137	0.7488	cue_reward	n/a
85.2137	2.7489	anticipation_reward	n/a
85.9628	2.0001	isi_reward	n/a
87.9629	0.23	target	0.2165
88.4794	0.9838	feedback_positive_reward	n/a
91.9637	0.7491	cue_reward	n/a
91.9637	2.249	anticipation_reward	n/a
92.713	1.4999	isi_reward	n/a
94.213	0.23	target	0.2169
94.7252	0.9881	feedback_positive_reward	n/a
97.7139	0.7487	cue_neutral	n/a
97.7139	3.749	anticipation_neutral	n/a
98.4628	3.0003	isi_neutral	n/a
101.4632	0.2133	target	n/a
101.9953	0.9849	feedback_negative_neutral	n/a
106.4803	0.7493	cue_reward	n/a
106.4803	2.2496	anticipation_reward	n/a
107.2298	1.5003	isi_reward	n/a
108.7303	0.23	target	0.2169
109.2691	0.9776	feedback_positive_reward	n/a
112.2472	0.7492	cue_reward	n/a
112.2472	2.2492	anticipation_reward	n/a
112.9966	1.5	isi_reward	n/a
114.4967	0.23	target	0.217
115.0079	0.9889	feedback_positive_reward	n/a
117.9973	0.749	cue_reward	n/a
117.9973	2.7494	anticipation_reward	n/a
118.7466	2.0003	isi_reward	n/a
120.747	0.2133	target	0.2001
121.2693	0.9941	feedback_positive_reward	n/a
125.7638	0.7493	cue_reward	n/a
125.7638	2.7496	anticipation_reward	n/a
126.5134	2.0003	isi_reward	n/a
128.5138	0.2133	target	0.2003
129.0358	0.9947	feedback_positive_reward	n/a
132.5309	0.7488	cue_reward	n/a
132.5309	2.7492	anticipation_reward	n/a
133.2799	2.0004	isi_reward	n/a
135.2804	0.1967	target	0.1834
135.8027	0.9944	feedback_positive_reward	n/a
139.2976	0.7489	cue_reward	n/a
139.2976	2.7492	anticipation_reward	n/a
140.0467	2.0004	isi_reward	n/a
142.0471	0.1967	target	n/a
142.579	0.9854	feedback_negative_reward	n/a
146.0643	0.749	cue_reward	n/a
146.0643	2.2491	anticipation_reward	n/a
146.8136	1.5	isi_reward	n/a
148.3138	0.2133	target	0.2003
148.8387	0.9753	feedback_positive_reward	n/a
151.8146	0.7489	cue_neutral	n/a
151.8146	2.2491	anticipation_neutral	n/a
152.5638	1.5003	isi_neutral	n/a
154.0641	0.2133	target	0.1998
154.5942	0.9864	feedback_positive_neutral	n/a
157.5814	0.7488	cue_reward	n/a
157.5814	2.2489	anticipation_reward	n/a
158.3304	1.5	isi_reward	n/a
159.8306	0.1967	target	0.1837
160.3545	0.9926	feedback_positive_reward	n/a
168.3478	0.7488	cue_neutral	n/a
168.3478	2.2492	anticipation_neutral	n/a
169.097	1.5004	isi_neutral	n/a
170.5974	0.1967	target	n/a
171.1295	0.9848	feedback_negative_neutral	n/a
179.1146	0.7491	cue_neutral	n/a
179.1146	2.2494	anticipation_neutral	n/a
179.864	1.5003	isi_neutral	n/a
181.3644	0.2133	target	n/a
181.8926	0.9881	feedback_negative_neutral	n/a
184.8812	0.7493	cue_neutral	n/a
184.8812	2.2496	anticipation_neutral	n/a
185.6307	1.5003	isi_neutral	n/a
187.1311	0.23	target	0.217
187.6579	0.9898	feedback_positive_neutral	n/a
195.648	0.7493	cue_neutral	n/a
195.648	2.2494	anticipation_neutral	n/a
196.3976	1.5001	isi_neutral	n/a
197.8978	0.23	target	n/a
198.4084	0.9891	feedback_negative_neutral	n/a
202.3984	0.7497	cue_neutral	n/a
202.3984	2.2493	anticipation_neutral	n/a
203.1483	1.4996	isi_neutral	n/a
204.6479	0.2467	target	0.2333
205.1808	0.9837	feedback_positive_neutral	n/a
209.1651	0.7488	cue_neutral	n/a
209.1651	2.2492	anticipation_neutral	n/a
209.9142	1.5004	isi_neutral	n/a
211.4146	0.2467	target	0.2336
211.9377	0.9936	feedback_positive_neutral	n/a
214.9318	0.7491	cue_reward	n/a
214.9318	2.7492	anticipation_reward	n/a
215.6812	2.0001	isi_reward	n/a
217.6814	0.23	target	0.2172
218.2093	0.9887	feedback_positive_reward	n/a
221.6985	0.7491	cue_reward	n/a
221.6985	3.2492	anticipation_reward	n/a
222.4478	2.5001	isi_reward	n/a
224.948	0.23	target	0.217
225.4603	0.9878	feedback_positive_reward	n/a
230.4486	0.7491	cue_neutral	n/a
230.4486	2.2494	anticipation_neutral	n/a
231.198	1.5003	isi_neutral	n/a
232.6983	0.2133	target	n/a
233.2267	0.9881	feedback_negative_neutral	n/a
236.2153	0.7489	cue_neutral	n/a
236.2153	3.2493	anticipation_neutral	n/a
236.9644	2.5004	isi_neutral	n/a
239.465	0.23	target	n/a
239.9871	0.9944	feedback_negative_neutral	n/a
246.9822	0.7491	cue_reward	n/a
246.9822	3.7494	anticipation_reward	n/a
247.7315	3.0003	isi_reward	n/a
250.7319	0.2467	target	0.2335
251.2633	0.985	feedback_positive_reward	n/a
256.749	0.749	cue_reward	n/a
256.749	2.2488	anticipation_reward	n/a
257.4982	1.4998	isi_reward	n/a
258.9981	0.2467	target	n/a
259.5192	0.9789	feedback_negative_reward	n/a
262.4988	0.7493	cue_neutral	n/a
262.4988	3.7493	anticipation_neutral	n/a
263.2483	3	isi_neutral	n/a
266.2484	0.2633	target	0.2503
266.7653	0.9832	feedback_positive_neutral	n/a
274.2491	0.7492	cue_reward	n/a
274.2491	2.2494	anticipation_reward	n/a
274.9985	1.5003	isi_reward	n/a
276.4989	0.2633	target	0.2502
277.0288	0.9866	feedback_positive_reward	n/a
280.0159	0.749	cue_neutral	n/a
280.0159	3.749	anticipation_neutral	n/a
280.7652	3	isi_neutral	n/a
283.7653	0.2467	target	0.2337
284.2776	0.9878	feedback_positive_neutral	n/a
293.7661	0.749	cue_neutral	n/a
293.7661	2.2494	anticipation_neutral	n/a
294.5153	1.5003	isi_neutral	n/a
296.0158	0.2467	target	0.2335
296.538	0.9944	feedback_positive_neutral	n/a
299.533	0.7489	cue_reward	n/a
299.533	2.749	anticipation_reward	n/a
300.2821	2.0001	isi_reward	n/a
302.2823	0.23	target	0.2168
302.8059	0.9929	feedback_positive_reward	n/a
306.2994	0.7492	cue_reward	n/a
306.2994	2.2494	anticipation_reward	n/a
307.0489	1.5002	isi_reward	n/a
308.5491	0.23	target	0.2169
309.0548	0.9941	feedback_positive_reward	n/a
312.0497	0.7489	cue_reward	n/a
312.0497	3.2492	anticipation_reward	n/a
312.7989	2.5003	isi_reward	n/a
315.2992	0.2133	target	0.2005
315.8223	0.9935	feedback_positive_reward	n/a
319.8165	0.7488	cue_neutral	n/a
319.8165	3.7492	anticipation_neutral	n/a
320.5655	3.0004	isi_neutral	n/a
323.566	0.2133	target	n/a
324.0923	0.9905	feedback_negative_neutral	n/a
328.583	0.7491	cue_neutral	n/a
328.583	2.2493	anticipation_neutral	n/a
329.3325	1.5002	isi_neutral	n/a
330.8327	0.23	target	n/a
331.358	0.9913	feedback_negative_neutral	n/a
339.35	0.7487	cue_neutral	n/a
339.35	2.2491	anticipation_neutral	n/a
340.099	1.5003	isi_neutral	n/a
341.5994	0.2467	target	0.2335
342.1262	0.9899	feedback_positive_neutral	n/a
346.1167	0.749	cue_reward	n/a
