onset	duration	trial_type	response_time
8.3627	0.7488	cue_reward	n/a
8.3627	2.2492	anticipation_reward	n/a
9.1119	1.5004	isi_reward	n/a
10.6123	0.2633	target	n/a
11.134	0.9775	feedback_negative_reward	n/a
14.1127	0.7489	cue_reward	n/a
14.1127	3.7495	anticipation_reward	n/a
14.8618	3.0006	isi_reward	n/a
17.8625	0.3633	target	0.3501
18.4014	0.9775	feedback_positive_reward	n/a
27.8799	0.7485	cue_reward	n/a
27.8799	2.2489	anticipation_reward	n/a
28.6287	1.5004	isi_reward	n/a
30.1292	0.3133	target	0.3
30.6576	0.9883	feedback_positive_reward	n/a
34.6463	0.7492	cue_reward	n/a
34.6463	2.2491	anticipation_reward	n/a
35.3957	1.5	isi_reward	n/a
36.8958	0.3133	target	0.3003
37.4017	0.9943	feedback_positive_reward	n/a
43.3961	0.7495	cue_reward	n/a
43.3961	3.2496	anticipation_reward	n/a
44.1458	2.5001	isi_reward	n/a
46.6461	0.2633	target	0.2505
47.1516	0.9944	feedback_positive_reward	n/a
52.1463	0.7494	cue_neutral	n/a
52.1463	2.7494	anticipation_neutral	n/a
52.8959	2.0001	isi_neutral	n/a
54.896	0.2633	target	0.2504
55.4041	0.9919	feedback_positive_neutral	n/a
58.8965	0.7492	cue_reward	n/a
58.8965	2.2493	anticipation_reward	n/a
59.6459	1.5001	isi_reward	n/a
61.1461	0.2133	target	n/a
61.6551	0.9912	feedback_negative_reward	n/a
69.6468	0.7491	cue_neutral	n/a
69.6468	3.2492	anticipation_neutral	n/a
70.3961	2.5001	isi_neutral	n/a
72.8963	0.2633	target	0.2503
73.426	0.9873	feedback_positive_neutral	n/a
77.4136	0.7491	cue_reward	n/a
77.4136	2.2492	anticipation_reward	n/a
78.1629	1.5001	isi_reward	n/a
79.6631	0.2633	target	0.25
80.1969	0.983	feedback_positive_reward	n/a
84.1803	0.749	cue_reward	n/a
84.1803	2.2492	anticipation_reward	n/a
84.9296	1.5002	isi_reward	n/a
86.4299	0.23	target	n/a
86.9575	0.9891	feedback_negative_reward	n/a
90.9469	0.7493	cue_neutral	n/a
90.9469	2.2493	anticipation_neutral	n/a
91.6964	1.5	isi_neutral	n/a
93.1965	0.2633	target	n/a
93.7085	0.9888	feedback_negative_neutral	n/a
97.6969	0.7493	cue_reward	n/a
97.6969	3.7495	anticipation_reward	n/a
98.4464	3.0002	isi_reward	n/a
101.4467	0.2967	target	0.2837
101.9802	0.9831	feedback_positive_reward	n/a
106.4639	0.7491	cue_reward	n/a
106.4639	3.7493	anticipation_reward	n/a
107.2132	3.0002	isi_reward	n/a
110.2135	0.2967	target	0.2835
110.7423	0.9878	feedback_positive_reward	n/a
120.2305	0.749	cue_reward	n/a
120.2305	2.2492	anticipation_reward	n/a
120.9797	1.5003	isi_reward	n/a
122.4801	0.28	target	0.2669
123.0032	0.9937	feedback_positive_reward	n/a
125.9975	0.7491	cue_neutral	n/a
125.9975	2.7492	anticipation_neutral	n/a
126.7468	2.0002	isi_neutral	n/a
128.7471	0.28	target	0.2667
129.272	0.9918	feedback_positive_neutral	n/a
132.764	0.749	cue_reward	n/a
132.764	2.749	anticipation_reward	n/a
133.5132	2	isi_reward	n/a
135.5132	0.2633	target	n/a
136.0222	0.9915	feedback_negative_reward	n/a
139.5141	0.7492	cue_neutral	n/a
139.5141	2.7494	anticipation_neutral	n/a
140.2636	2.0002	isi_neutral	n/a
142.2639	0.28	target	0.2665
142.7902	0.9903	feedback_positive_neutral	n/a
147.2811	0.7491	cue_reward	n/a
147.2811	2.2493	anticipation_reward	n/a
148.0304	1.5003	isi_reward	n/a
149.5307	0.28	target	0.2666
150.0652	0.9821	feedback_positive_reward	n/a
158.048	0.7487	cue_reward	n/a
158.048	2.7491	anticipation_reward	n/a
158.7969	2.0004	isi_reward	n/a
160.7974	0.2633	target	0.2502
161.3197	0.9943	feedback_positive_reward	n/a
164.8146	0.749	cue_reward	n/a
164.8146	2.2488	anticipation_reward	n/a
165.5639	1.4998	isi_reward	n/a
167.0638	0.2633	target	0.2507
167.5696	0.9945	feedback_positive_reward	n/a
170.5644	0.7494	cue_neutral	n/a
170.5644	2.2493	anticipation_neutral	n/a
